"ID","Nodes_ID","Language","Pertains_To","Description"
"406","1018","DE","settlement","Die Burg und dazugehörige Siedlung wurden erstmals 1202/03 erwähnt. Der Ort wurde meistens als Flecken bezeichnet."
"410","1024","DE","settlement","Erstmals erwähnt als hier 1345 eine Burg zerstört wurde."
"412","1031","DE","settlement","Erwähnung im Breviarium sancti Lulli (Trizzebruccun) aus dem 8./9. Jahrhundert. 1518 Verleihung des Marktrechtes."
"414","1079","DE","settlement","Ein Gerichtsplatz namens Bocla wird 1213 erwähnt; der Name des Forsthauses Buchladen ist seit 1823 nachgewiesen. Ob es im Mittelalter bereits eine Siedlung gab, ist fraglich."
"416","1081","DE","settlement","Ersterwähnung 937 in einer Schenkungsurkunde Ottos I. an das Moritzkloster in Magdeburg (MGH DD OI, nr. 16, S. 103 - 105)."
"418","1082","DE","settlement","Um 1300 wurde eine Wasserburg der Grafen von Schaumburg errichtet, erstmals 1304 erwähnt. Der zugehörige Ort erhielt 1365 von Graf Adolf VII. von Schaumburg das Fleckenrecht nach Stadthagener Recht."
"422","1108","DE","settlement","Erwähnung der Kirche ""Buke"" im Jahr 1231."
"424","1115","DE","settlement","1310 wurde der Ort erstmals erwähnt. Münsterische Truppen aus Vechta brannten Bümmerstede 1454 nieder. "
"426","1116","DE","settlement","Die Siedlung wird erst 1428 genannt, eine Kirche wurde jedoch bereits zwischen 1230 und 1280 erbaut. Im 15. Jh. entwickelte sich der Ort zum Flecken."
"428","1126","DE","settlement","Es ist anzunehmen, dass sich am Lesumübergang im 13. Jh. eine Burg befand, wobei eine Siedlung entstand. 1350 wurde die Burg erneuert."
"430","1127","DE","settlement","Der Ursprung des Ortes liegt in einer frühmittelalterlichen Burgsiedlung, vermutlich aus der Zeit Heinrichs I. Im 10. Jh. existierten Burgward mit Burgsiedlung. Erste schriftliche Erwähnung bei der Stiftung des Bistums Brandenburg, in dem der Zehnt von Burg als dem Moritzkloster in Magdeburg gehörig erwähnt ist."
"432","1130","DE","settlement","Zur Verbindung zwischen der Geest und der Lesumbrücke bei Burg wurde 1388/90 ein Damm durch den Lesumer Marsch errichtet, woran sich eine Siedlung entwickelte."
"434","1131","DE","settlement","Eine Hildesheimer Burg und die zugehörige Siedlung wurden 1260-1279 erwähnt."
"436","1132","DE","settlement","Die Familie von Burgdorf wird erstmals 1142, das Dorf selbst 1147 erwähnt. Erst seit 1958 heißt das Dorf Werlaburgdorf, nach der nahgelegenen frühmittelalterlichen Königspfalz Werla."
"438","1140","DE","settlement","Um 1140 wurde ein Kloster der Benedikinerinnen gegründet. Die Entwässerung der sumpfigen Gegend konnte im 14. Jh. die wirtschaftliche Situation bescheiden begünstigen. Allerdings hatte das Kloster keinen großen Grundbesitz oder Zehntrechte. Das ab 1543 lutherische Klosterleben in Burlage endete 1672."
"440","1150","DE","settlement","Im 9. Jahrhundert erstmals erwähnt. Vorhanden waren eine Burg, die 1281 genannt wird, und ein Markt. "
"442","1154","DE","settlement","Erstmals 959 erwähnt in einer Schenkungsurkunde Ottos I. an das Magdeburger Moritzkloster. Die ursprüngliche Siedlung lag in der Nähe des Altklosters, das 1196 gegründet wurde."
"444","1160","DE","settlement","936 in einer Schenkungsurkunde an das Stift Quedlinburg erwähnt (MGH DD OI, nr. 1, S. 89). In der Nähe einer Burg, aus dem Jahre 961, die an einem Flussübergang der Magdeburg-Halle Fernstraße gelegen war. Um 965 wurde ein Königshof eingerichtet und seit 968 ist es zum Erzbistum Magdeburg zugehörig."
"446","1164","DE","settlement","Auf den Namen rückschließend wird angenommen, dass Calvörde an einer Furt lag. Die Burg des Ortes war in der Ohrenniederung auf einer Anhöhe gelegen. Ersterwähnung 1196."
"448","1165","DE","settlement","Erstmals um 1000 erwähnt."
"450","1166","DE","settlement","Vermutlich war Camburg bereits eine karolingische Reichsburg. Ab dem 10. Jahrhundert wurde es zu einer Grafenburg mit angrenzender Burgsiedlung, die sich zum Burgmarkt entwickelte. Es lag an der alten Straße von Nürnberg nach Naumburg, die über Jena führte. Im 12. Jahrhundert wurde Camburg zudem mit einem Chorherrenstift versehen."
"452","1175","DE","settlement","Castrop war ursprünglich ein Hof, der 1236 in den Besitz der Grafen und später Herzöge von Kleve überging. 1484 erhielt die um den Hof entstandene Siedlung ein Freiheitsprivileg für Gericht und Kirchspiel."
"454","1177","DE","settlement","Am vorherigen Standort Altencelle bereits um 983 erwähnt. Die Stadt wurde 1292 zum heutigen Standort verlegt."
"456","1190","DE","settlement","Ursprünglich bezeichnete der Name einen Fluss, der an dem 1136 gegründeten Benediktinerkloster entlangfloss. An dessen Stelle befand sich ein Übergang des alten Fernweges auf Böhmen. Erstmalig erwähnt durch die Verleihung des Marktrechts 1143."
"458","1232","DE","settlement","Erstmalig erwähnt Ende des 11. Jahrhunderts in älterer Herzebrocker Heberolle. 1133 wurde durch die Schenkung zweier Kapellen ein Prämonstratenserkloster in Lette als ein Doppelkloster mit Clarholz gegründet. 1138/39 zogen die Mönche von Lette nach Clarholz."
"460","1234","DE","settlement","Der Bergbau in Clausthal wurde (wieder) aufgenommen um 1530."
"462","1236","DE","settlement","Bereits vor 1297 wurde durch die Grafen von Tecklenburg die Cloppenburg bei der Siedlung Krapendorf gebaut."
"464","1238","DE","settlement","Um den Anfang des 11. Jahrhunderts planmäßig gegründet liegt Coburg an einer alten Straße von Bamberg nach Frankfurt und wurde erstmals 1056 in einer Schenkungsurkunde erwähnt in der es als Gründungsgut für ein Chorherrenstift fungierte. Um 1200 wurde eine neue Burg errichtet, die bis 1549 oftmals früstlicher Wohnsitz war. "
"466","1242","DE","settlement","1046 wird ein Burgward erwähnt."
"468","1247","DE","settlement","Erstmals im 10. Jh. erwähnt. Um 1300 wurde zudem eine Wasserburg errichtet, um die sich ein Burgflecken entwickelte."
"470","1249","DE","settlement","Die Siedlung Coswig wurde 1350 erstmals erwähnt und besaß eine Wasserburg. Coswig wurde erst 1939 zur Stadt erhoben."
"472","1250","DE","settlement","Die in einem Burgward liegende Siedlung entwickelte sich später zu einer anhaltischen Landstadt. Sie war zwischenzeitlich ein bedeutender Witwensitz und Grablege. "
"474","1251","DE","settlement","Erstmals urkundlich erwähnt wurde Cottbus 1156. Es war zunächst eine Marktsiedlung, die am Fuß einer deutschen Burg entstand, die auf eine slawische Befestigungsanlage zurück ging. Der mittelalterliche Münzturm und der Spremberger Turm sind heute noch erhalten."
"476","1255","DE","settlement","Erstmals 1296 erwähnt. In der Nähe der Kirche sind Scherben aus dem 3.-7. Jh. gefunden worden, die auf eine frühere Besiedlung mit Urnenfriedhof schließen lassen."
"478","1256","DE","settlement","Die Grafen von Schweinfurt besaßen um 1000 die Burg in Creußen. Erwähnt wurde es in einer Chronik um 1003."
"480","1257","DE","settlement","Erste Erwähnung der Creuzburg an der Werrafurt 973, zusammen mit den später in Creuzburg aufgegangenen Orten Ost- und West-Milingen."
"482","1258","DE","settlement","Zunächst eine slawische Siedlung, die zum Ende des 12. Jhs. eine Burg durch den Grafen von Schwerin erhielt. "
"484","1268","DE","settlement","Erstmals 1217 erwähnt."
"486","1301","DE","settlement","Die Siedlung wuchs aus den einzelnen Klonistensiedlungen (Wolffersdorf; Dittersdorf; Zissen) zusammen."
"488","1304","DE","settlement","Der Ort wurde im 12. Jahrhundert erstmals erwähnt."
"490","1317","DE","settlement","Um 1000 erstmals erwähnt"
"492","1327","DE","settlement","Ersterwähnung 1330/52. 1450 bestand das Dorf aus 12 Höfen und 8 Halbhöfen."
"494","1329","DE","settlement","Erstmals 1150 erwähnt. Die Siedlung fiel im 14. Jh. teilweise wüst, 1464 zerstört und 1539 erneut besiedelt."
"496","1330","DE","settlement","Entwicklung des Ortes als Suburbium einer Burg, die möglich um 800 gebaut wurde. 1162 wird Graf Volrad von Dannenberg als ein Ministerial Heinrichs des Löwen in ihrem Zusammenhang erwähnt. "
"498","1334","DE","settlement","Vermutlich eine fränkische Siedlung aus dem 8. Jahrhundert, die sich im 13./14. Jahrhundert stetig zu einem Marktflecken entwickelte. Stadtrechte wurden erst wesentlich später vergeben, vermutlich im 18. Jahrhundert."
"500","1341","DE","settlement","Erstmals zwischen 826 und 877 erwähnt. Um 1022 ist eine Kirche genannt. "
"502","1377","DE","settlement","Der deutschen Siedlung ging wahrscheinlich eine slawische voraus. Erste schriftliche Erwähnung 1200 im Namen ""Hermannus in Delicz"". 1207 als Landgerichtsstätte erwähnt."
"504","1379","DE","settlement","Der Ort entwickelte sich seit der Mitte des 13. Jhs. in der Nähe einer Wasserburg der Oldenburger Grafen. 1254 zunächst als Burg erwähnt, 1285 als Ort."
"506","1385","DE","settlement","Der Ort geht aus einer slawischen Siedlung mit Burg des 10. Jhs. hervor"
"508","1397","DE","settlement","Im 10. bis 12. Jahrhundert bildete eine Burg (Darneburg), die 925 von Heinrich I. gegründet wurde, den Mittelpunkt der Siedlung. Die Burg wurde 1126 zerstört, sodass das spätere Dorf an deren Platz ansiedelte."
"510","1399","DE","settlement","Um 1000 erstmals erwähnt."
"512","1401","DE","settlement","Im frühen Mittelalter war Dessau wahrscheinlich ein wendisches Fischerdorf. 1213 gilt als urkundliche Ersterwähnung Dessaus. Dessau war im 12. Jh. eine Marktsiedlung."
"514","1404","DE","settlement","Ersterwähnung im 12. Jh. "
"516","1406","DE","settlement","Um 783 als ein Gerichtsplatz oder 'locus' erwähnt. Die Siedlung wird jedoch erst um 1263 genannt. "
"518","1418","DE","settlement","Ersterwähnung um 1226"
"520","1419","DE","settlement","Erstmals 1433 erwähnt. Eine Burg (Ersterwähnung 1479), später Adelsgut, befand sich auf der linken Allerseite. Am gegenüberliegenden Ufer entstand eine Siedlung."
"522","1423","DE","settlement","Die Ersterwähnung wird in das 11. Jh. datiert."
"524","1429","DE","settlement","Zwischen 1120 und 1160 wurde die Burg Diepholz gebaut, die der an ihrem Fuße entstehenden Siedlung sowohl Schutz, als auch Namen gab. 1356 wird die Siedlung als ""oppidum"" bezeichnet."
"526","1441","DE","settlement","Der Ort orientierte sich um die 1240 gegründete Burg, die an der Fernhandelsstraße Frankfurt-Siegen-Köln lag"
"528","1445","DE","settlement","Die früheste Nennung des Ortes lässt sich in die Anfänge des 9. Jahrhunderts verorten, die sich durch eine Kopie von 1150 erhalten hat. Ab 1309 als Gerichtsort dienlich. Im späten Mittelalter ein Marktflecken. Die Erhebung zur Stadt erfolgte erst 1859. "
"530","1448","DE","settlement","Womöglich 924 erstmals erwähnt. "
"532","1460","DE","settlement","Erstmals im 10. Jahrhundert erwähnt."
"534","1467","DE","settlement","Burg und Burgflecken seit Mitte des 10. Jhs.; kurz nach 1200 Anlegen der Stadt"
"536","1468","DE","settlement","Der Ort geht aus einer slawischen Siedlung hervor, in dessen Nähe 1170 ein Zisterzienserkloster gegründet wurde. Seit 1218 Entstehung eines Marktfleckens."
"538","1483","DE","settlement","Erwähnung in einer Urkunde Ottos II. über den Tausch von Besitztümern zwischen dem Kloster Fulda und dem Erzbischof Adalbert von Magdeburg (MGH DD OII, nr. 64, S. 74-77)."
"544","1487","DE","settlement","Vorgänger der Siedlung war eine slawische Burg. Seit Anfang des 12. Jahrhunderts entwickelte sich ein suburbium in der Nähe der Burg, welches Grundlage der heutigen Stadt bildete."
"546","1509","DE","settlement","Der Ort geht aus einer slawischen Burg und Siedlung hervor, die seit Ende des 12. Jhs. bekannt ist. 1230 ist erstmals ein Priester genannt."
"548","1511","DE","settlement","Zur slawischen Zeit ein wendisches Dorf mit einer Burganlage. Eine deutsche Siedlung entwickelte sich anbei. "
"550","1522","DE","settlement","Der Ort ""Indago"" entstand im 13. Jh. infolge einer Rodung des Hagen, in der Nähe der Wüstung Imminghausen "
"552","1526","DE","settlement","Die Siedlung ist seit römischer Zeit belegt."
"554","1529","DE","settlement","Ort geht hervor aus einer karolingischen Burg an der Slawengrenze im 9. Jh.; im 10./11.Jh. Königspfalz mit Siedlung "
"556","1554","DE","settlement","Im 11. Jahrhundert das erste Mal erwähnt. "
"558","1568","DE","settlement","Keyser vermutet die Ersterwähnung um 851; Das Dorf erwuchs um die Kirche des Oberhofs Steinfurt; 1428 findet man die Bezeichnung als Wigbold, also ein Ort mit eingeschränktem Stadtrecht"
"560","1570","DE","settlement","Die Stadt geht hervor aus einer sorbischen Schiffersiedlung; seit ca. 1150 Burg mit Burgsiedlung "
"562","1576","DE","settlement","Der Paderborner Bischof Simon I. zur Lippe gründete die Siedlung Mitte des 13. Jhs."
"564","1580","DE","settlement","Erstmals 1182 erwähnt und als eigener Ort geführt. Ab dem 16. Jahrhundert jedoch als Ortsteil von Schwagsdorf gesehen."
"566","1585","DE","settlement","Die Siedlung entstand in der Nähe einer im 11. Jh. gegründeten Pfarrkirche; diese wurde einem 1235 gegründeten Kloster geschenkt"
"568","1599","DE","settlement","In asorbischer Zeit Fischer- und Schifferort; im 10. Jh. Burg und Burgward der Markgrafen und zugehöriger Burgflecken; nach 1200 Anlage und Ausbau der Stadt (Ende des 15. Jhs. civitas). "
"572","1610","DE","settlement","927 und 929 schenkte König Heinrich I. seiner Frau Mathilde Besitzt in Duderstadt. Dieser Königshof - später Herzogshof - befand sich bei der heutigen Servatiuskirche. Östlich davon entstand eine Marktsiedlung um den heutigen Gropenmarkt."
"574","1611","DE","settlement","Die Siedlung existierte schon in römischer Zeit; sie war zur fränkischen Zeit Königshof, der 883 durch Vikinger zerstört wurde. Im 10. Jh. zum Königspfalz ausgebaut."
"576","1618","DE","settlement","Zwischen 1337 und 1372 wüst gefallen mit Ausnahme eines Gutshofes; 1935 neu besiedelt."
"578","1621","DE","settlement","Johanniterkommende, gegründet vor 1319. Die Kommende wurde 1529 eingezogen, aber erst gegen 1550 fanden die ersten protestantischen Gottesdienste statt. 1580 wurde das ehemalige Ordenshaus mit Ländereien verpachtet. Im 17. Jh. waren die Gebäuden noch vorhanden in einem schlechten Zustand; sie wurden nach 1810 abgerissen."
"580","1633","DE","settlement","Pfalz unter den Karolingern, welche 881 von Normannen zerstört wurde"
"582","1643","DE","settlement","Vermutliche Ersterwähnung zwischen 1080/1085 und 1095."
"584","1658","DE","settlement","1198 wurde ein Geschlecht von Ebeleben genannt. Als Ortsbezeichnung ist Ebeleben erst später vernehmbar. Stadt wurde der Ort erst 1928."
"586","1661","DE","settlement","Entstanden sei die Siedlung womöglich bereits im 8. Jh., erstmals erwähnt wurde sie jedoch erst 1216 und führt seitdem den Namen Ebern."
"588","1666","DE","settlement","Erstmals entweder 750 oder 779 erwähnt. Ab 1151 ist eine Kirche bezeugt."
"590","1667","DE","settlement","Um 1160 wird eine erste Gründung eines Prämonstratenserklosters in Ebstorf vermutet. Eine zweite Gründung vollzog sich wohl 1190, wobei Benediktinerinnen aus Walsrode nach Ebstorf kamen. Das Kloster besaß Grundbesitz in den umliegenden Dörfern sowie die 1224 erwähnten Salineanteile in Lüneburg. 1565 wurde das Kloster evangelisch."
"592","1669","DE","settlement","Ersterwähnung im 8./9. Jh."
"594","1671","DE","settlement","Erstmals in 1229 erwähnt. "
"596","1672","DE","settlement","Im 10. Jahrhundert wurde eine Burg auf dem Sachsenberg errichtet zu der eine Siedlung gehörte, die sich im 12./13. Jahrhundert zu einem Flecken entwickelte. Ende des 12. Jahrhunderts ist das ""castrum Eckchardesberc"" erstmals urkundlich belegt."
"598","1676","DE","settlement","Entstand aus einer Fischerniederlassung auf einem Sandriff. In den ersten Jahren vor allem im Kontext der Burg Ykaerneburg des ""Godescalcus de Ekerenvorde"" sowie ""Nikolaus de Ekerenvorde"" erwähnt. "
"600","1677","DE","settlement","Gut in Besitz von Lübecker Bürgern. 1447 ist in Eckhorst ein Krug belegt."
"602","1680","DE","settlement","Erwähnung im Breviarium sancti Lulli aus dem 8./9. Jh."
"604","1686","DE","settlement","Im 9. Jahrhundert wurde durch Heinrich I. eine Burg angelegt, die im 10. Jahrhundert Mittelpunkt der Burgwardssiedlung war. Durch die Kreuzung zweier Straßen in Egeln entstand hier schon früh ein Straßenmarkt. Im 12./13. Jahrhundert entwickelte sich daraus ein Marktflecken."
"606","1688","DE","settlement","Nennung von Eggenstedt 1143 in einer Auflistung der Besitzungen des Kosters Gottesgnaden bei Calbe. 1563 war die Zahl der Einwohner von Eggenstedt auf 10-12 gesunken, der Ort verfiel im Zuge des 30-jährigen Krieges."
"608","1689","DE","settlement","Während des 13. Jahrhunderts im Zuge der zweiten Phase der frühdeutsch-bäuerlichen Besiedlung entstandenes Angerdorf. "
